transaction_id,user_id,transaction_date,amount
T25215,U0136,2023-08-28,2.23
T88873,U0136,2023-08-26,404.68
T32341,U0137,2022-10-20,61.49
T96326,U0137,2022-03-16,139.48
T17500,U0137,2022-07-26,235.96
T61239,U0137,2022-10-08,180.41
T83300,U0137,2022-08-24,21.93
T77194,U0137,2022-06-12,58.19
T44200,U0137,2022-11-13,22.24
T56696,U0137,2022-10-31,30.72
T89935,U0137,2022-08-14,70.03
T66769,U0137,2022-08-06,7.05
T92350,U0137,2022-11-16,24.61
T79810,U0137,2022-11-01,273.92
T84063,U0137,2022-06-30,62.76
T19496,U0137,2022-08-05,58.95
T43000,U0138,2022-12-16,5.25
T70396,U0138,2023-02-11,50.72
T73132,U0138,2023-02-07,71.68
T13130,U0138,2022-12-28,66.03
T24783,U0138,2022-10-29,48.25
T95179,U0138,2023-03-24,182.73
T35854,U0138,2022-11-29,15.7
T19898,U0138,2023-02-02,70.46
T92000,U0138,2023-01-15,6.4
T65863,U0138,2022-08-13,7.38
T31869,U0138,2022-08-24,85.3
T33521,U0138,2023-03-10,83.48
T34905,U0138,2023-04-23,210.4
T96685,U0138,2023-03-30,81.62
T40247,U0138,2022-11-02,321.37
T96899,U0138,2023-03-25,4.99
T33217,U0138,2022-07-31,10.31
T58111,U0138,2022-08-06,4.51
T14707,U0139,2022-12-11,455.69
T56800,U0139,2022-06-29,115.3
T30595,U0139,2022-03-09,297.56
T80771,U0139,2022-11-29,15.38
T49799,U0139,2022-10-02,48.15
T99089,U0139,2022-06-26,80.91
T47903,U0139,2022-09-24,7.99
T87840,U0139,2022-03-20,0.42
T41870,U0139,2022-09-12,111.0
T27190,U0139,2022-08-09,102.67
T49901,U0139,2022-12-12,52.9
T48480,U0140,2023-05-08,98.82
T18581,U0140,2023-08-11,104.26
T64487,U0140,2023-07-30,185.63
T82247,U0140,2023-02-28,39.29
T32647,U0140,2023-08-28,116.25
T94752,U0140,2022-12-28,326.01
T94226,U0140,2023-09-28,131.02
T77513,U0140,2023-03-26,67.31
T36166,U0140,2023-09-17,99.62
T83797,U0140,2023-07-07,134.59
T24225,U0140,2023-01-16,94.75
T53832,U0140,2023-05-19,1.68
T97754,U0140,2023-04-19,21.66
T17005,U0140,2023-02-26,166.32
T40591,U0140,2023-06-15,31.83
T42241,U0140,2023-03-08,131.51
T65122,U0140,2023-04-15,46.54
T80822,U0141,2022-09-29,477.16
T11680,U0141,2022-11-30,23.36
T60445,U0141,2022-11-29,43.92
T75799,U0141,2022-12-28,110.63
T88689,U0141,2023-02-07,66.13
T53702,U0141,2022-11-11,54.2
T70625,U0141,2023-06-13,44.29
T30206,U0141,2022-12-27,90.09
T40915,U0141,2023-01-20,85.71
T62441,U0141,2022-09-08,17.61
T43077,U0141,2022-09-20,63.82
T17723,U0141,2023-02-12,80.63
T44321,U0141,2022-10-08,84.46
T93156,U0141,2023-04-16,23.59
T92659,U0141,2023-03-25,135.58
T32944,U0141,2022-11-16,2.55
T38475,U0141,2023-06-01,43.82
T61772,U0141,2023-04-12,151.51
T50835,U0141,2022-11-16,82.99
T76449,U0142,2023-01-17,58.08
T93384,U0142,2023-05-05,38.17
T24141,U0142,2022-12-20,243.0
T89706,U0142,2023-06-16,6.29
T94567,U0142,2022-09-23,118.42
T60424,U0142,2022-12-01,20.18
T45604,U0142,2022-12-23,38.43
T30276,U0142,2022-11-18,53.7
T11378,U0143,2022-11-01,226.89
T56621,U0143,2022-04-04,21.85
T39201,U0143,2022-05-11,2.28
T28372,U0143,2022-07-17,197.81
T24853,U0143,2022-08-12,86.07
T48178,U0143,2022-11-11,221.33
T37036,U0143,2022-10-08,90.87
T90324,U0143,2022-07-27,166.16
T27454,U0143,2022-03-16,56.15
T63181,U0143,2022-07-21,138.57
T69847,U0143,2022-10-24,244.23
T43742,U0143,2022-10-20,84.89
T84561,U0143,2022-04-01,19.94
T88284,U0144,2022-12-02,89.08
T95915,U0144,2022-05-14,6.98
T76042,U0144,2022-05-25,178.11
T42660,U0144,2022-08-22,19.52
T74090,U0145,2022-08-24,160.27
T19646,U0145,2022-09-13,269.94
T79085,U0145,2023-04-15,2.03
T74813,U0145,2023-05-15,16.7
T86132,U0145,2022-11-10,217.31
T66295,U0145,2023-04-15,61.34
T86099,U0145,2022-08-29,83.15
T22737,U0145,2022-08-18,108.78
T84164,U0145,2023-02-21,113.65
T15759,U0145,2023-01-29,268.44
T92264,U0145,2022-08-23,579.24
T76003,U0145,2022-12-01,127.35
T11624,U0146,2022-08-31,44.09
T43985,U0146,2022-10-29,242.73
T80204,U0146,2023-03-02,4.11
T15130,U0146,2023-05-06,71.79
T28321,U0146,2022-09-01,114.09
T99899,U0146,2022-12-18,268.38
T83042,U0146,2023-05-17,96.86
T23163,U0146,2022-11-30,162.84
T94237,U0146,2023-02-03,8.74
T10345,U0146,2023-01-11,48.77
T71129,U0146,2023-05-18,46.83
T41783,U0147,2023-04-09,20.15
T10633,U0147,2022-11-26,335.84
T71088,U0147,2023-06-12,55.89
T66237,U0147,2023-06-01,99.97
T80979,U0147,2023-04-22,129.5
T24312,U0147,2023-02-28,45.72
T64883,U0147,2023-03-26,15.93
T90211,U0148,2022-12-05,66.59
T41739,U0148,2022-12-27,11.54
T43360,U0148,2022-10-18,28.57
T86988,U0148,2022-12-29,38.12
T70668,U0148,2022-06-11,165.46
T56001,U0148,2022-12-30,208.34
T23535,U0148,2022-07-01,36.02
T42869,U0148,2022-11-26,195.69
T68000,U0148,2023-02-21,194.65
T35263,U0148,2022-09-04,144.67
T14216,U0148,2022-06-03,15.86
T41391,U0148,2022-06-26,117.22
T88632,U0148,2022-10-18,290.09
T52233,U0149,2022-12-15,152.89
T25159,U0149,2022-11-23,162.58
T63687,U0149,2022-07-20,430.98
T82531,U0149,2022-10-17,91.09
T75327,U0149,2023-04-04,8.55
T75738,U0149,2022-09-07,104.08
T49310,U0149,2022-12-07,98.08
T90991,U0149,2022-12-30,101.71
T39235,U0149,2022-09-10,36.69
T92414,U0149,2022-09-22,196.38
T90367,U0149,2022-12-17,320.58
T10023,U0149,2022-07-15,24.55
T71285,U0149,2022-08-17,9.23
T25381,U0149,2022-12-25,21.63
T33651,U0149,2023-02-01,171.79
T57914,U0149,2022-12-20,112.9
T50108,U0149,2023-03-27,101.07
T93977,U0149,2022-10-14,51.38
T65864,U0149,2023-02-03,86.23
T22637,U0150,2022-09-17,113.68
T70719,U0150,2022-03-22,99.8
T53805,U0150,2022-09-14,31.55
T19195,U0150,2022-02-05,28.61
T35344,U0150,2022-07-27,284.83
T99317,U0150,2022-05-12,35.42
T47615,U0150,2022-05-29,149.39
T95352,U0150,2022-10-30,49.94
T36399,U0150,2022-10-13,15.0
T30326,U0150,2022-05-08,1.08
T46832,U0150,2022-11-02,78.58
T88159,U0150,2022-02-26,372.05
T75712,U0150,2022-05-29,46.07
T61618,U0150,2022-07-03,44.19
T34550,U0150,2022-03-24,42.17
T58909,U0150,2022-08-27,73.51
T30601,U0150,2022-04-22,58.1
T96359,U0150,2022-04-13,211.96
T70109,U0150,2022-03-01,70.43
T32550,U0151,2022-02-23,170.17
T57439,U0151,2022-09-06,225.43
T11675,U0151,2022-05-09,191.9
T22303,U0151,2022-04-06,111.95
T28943,U0151,2022-05-14,14.78
T55084,U0151,2022-05-13,32.42
T47549,U0151,2022-05-05,4.72
T71133,U0151,2022-10-12,267.11
T64115,U0152,2022-04-08,11.14
T48477,U0152,2022-03-27,80.7
T31002,U0152,2022-06-14,71.94
T55199,U0152,2022-02-02,33.04
T18571,U0152,2022-05-02,172.73
T88597,U0152,2022-07-01,139.78
T83767,U0152,2022-08-06,132.0
T10213,U0152,2022-08-02,208.9
T60431,U0152,2022-07-21,128.3
T46307,U0153,2022-06-14,71.82
T67317,U0153,2023-01-15,42.9
T46974,U0153,2022-10-23,46.97
T28824,U0154,2023-09-07,138.38
T73902,U0154,2023-03-13,249.91
T11937,U0154,2023-03-12,11.43
T89078,U0155,2022-10-05,8.46
T43414,U0155,2022-09-04,60.18
T41201,U0155,2022-10-31,134.36
T71427,U0155,2022-07-23,116.0
T42442,U0156,2022-11-22,28.58
T33810,U0156,2023-01-28,77.3
T12123,U0156,2023-03-05,484.54
T87716,U0156,2023-06-17,194.86
T73368,U0156,2023-05-12,10.24
T48899,U0156,2023-03-19,122.54
T37955,U0156,2022-11-14,42.4
T63090,U0156,2023-05-10,0.7
T69965,U0156,2023-01-28,51.66
T74576,U0156,2022-12-19,26.76
T75771,U0156,2023-05-25,170.85
T27490,U0156,2022-11-13,41.15
T59494,U0157,2022-06-04,47.3
T88752,U0157,2022-09-29,208.67
T14345,U0157,2022-11-27,235.7
T86494,U0157,2022-04-24,67.92
T12600,U0157,2022-06-22,40.07
T40674,U0157,2022-10-02,11.29
T51362,U0157,2022-07-08,306.62
T67463,U0157,2022-06-01,6.21
T51514,U0158,2023-08-05,273.02
T39570,U0158,2023-05-10,239.91
T76238,U0158,2023-02-02,171.27
T97108,U0158,2023-07-20,219.1
T21533,U0158,2022-12-10,22.22
T53381,U0158,2022-12-11,33.43
T57867,U0158,2023-08-02,34.1
T74005,U0158,2023-02-06,47.33
T95942,U0158,2023-05-01,49.98
T82584,U0158,2023-04-12,78.65
T32959,U0158,2023-05-22,17.42
T51090,U0158,2023-07-19,117.52
T49307,U0158,2022-10-31,18.34
T14029,U0158,2022-12-15,37.15
T41148,U0158,2022-12-08,69.99
T18941,U0158,2023-04-01,159.18
T66736,U0158,2022-11-10,134.5
T53923,U0158,2022-12-19,103.71
T66170,U0158,2023-01-23,16.93
T19404,U0159,2022-10-08,132.69
T54522,U0159,2022-04-25,120.26
T29892,U0159,2022-06-16,191.68
T76184,U0159,2022-12-15,12.31
T91988,U0159,2022-04-03,122.4
T52970,U0159,2022-04-24,70.06
T54761,U0159,2022-04-07,176.7
T64566,U0159,2022-12-18,70.96
T53450,U0160,2022-10-20,278.17
T81676,U0160,2023-01-17,249.67
T61377,U0160,2022-11-24,218.45
T25730,U0160,2022-07-28,98.2
T87635,U0160,2022-09-10,165.17
T24924,U0160,2022-08-29,7.15
T31103,U0160,2022-07-27,40.77
T35254,U0160,2022-09-28,37.64
T96100,U0161,2022-06-01,27.69
T58756,U0161,2022-02-28,55.51
T17332,U0161,2022-04-30,343.4
T77812,U0161,2022-05-19,107.23
T95430,U0161,2022-10-02,83.1
T54582,U0161,2022-07-26,270.24
T57148,U0161,2022-10-04,88.31
T21724,U0161,2022-06-24,74.67
T64343,U0162,2022-09-10,8.4
T29097,U0162,2022-07-15,15.92
T79529,U0162,2022-07-12,35.38
T92644,U0162,2022-12-24,9.4
T26918,U0162,2022-06-29,241.72
T13792,U0162,2022-09-22,0.61
T11063,U0162,2022-03-20,66.14
T80269,U0162,2022-12-03,13.15
T82616,U0162,2022-06-04,36.77
T86961,U0162,2022-10-08,260.45
T18497,U0162,2022-12-10,17.64
T85566,U0162,2022-09-26,337.65
T87175,U0162,2022-05-20,23.04
T95989,U0162,2022-04-01,135.31
T23789,U0162,2022-06-16,79.12
T37237,U0162,2022-08-30,215.83
T73311,U0162,2022-07-02,80.74
T41051,U0162,2022-08-20,76.48
T32254,U0162,2022-04-17,21.75
T93927,U0163,2022-12-16,24.41
T16612,U0163,2022-08-27,206.06
T57850,U0163,2022-07-02,9.11
T24891,U0163,2022-08-08,66.82
T17908,U0163,2022-06-04,117.58
T58989,U0163,2022-07-30,30.35
T45718,U0163,2022-06-01,97.88
T95332,U0163,2022-10-22,176.83
T81668,U0163,2022-12-27,21.11
T43754,U0163,2022-09-27,249.16
T33094,U0163,2022-07-04,80.64
T80127,U0163,2022-09-02,35.56
T39088,U0163,2022-09-03,56.36
T34784,U0163,2023-02-07,37.42
T36811,U0163,2022-12-09,129.14
T17299,U0163,2022-08-05,159.11
T26910,U0163,2022-10-20,178.94
T65535,U0163,2023-02-13,425.23
T45741,U0164,2023-02-10,2.02
T59107,U0164,2023-07-05,6.45
T99323,U0164,2022-11-30,49.02
T54067,U0164,2023-04-22,87.57
T52570,U0164,2023-02-21,62.4
T93193,U0164,2022-12-03,96.55
T88243,U0165,2022-04-13,74.45
T25452,U0165,2022-09-22,122.85
T34532,U0165,2022-07-05,29.06
T97128,U0165,2022-05-02,59.19
T65252,U0165,2022-08-19,13.18
T22615,U0165,2022-07-12,23.06
T47460,U0165,2022-02-27,0.09
T75692,U0165,2022-06-02,4.01
T50053,U0165,2022-09-01,378.47
T62067,U0165,2022-04-05,27.75
T43624,U0165,2022-04-10,108.86
T33997,U0165,2022-10-12,182.7
T89161,U0165,2022-02-03,80.0
T76972,U0165,2022-05-20,16.62
T71229,U0165,2022-11-14,130.24
T13632,U0165,2022-03-22,91.69
T94617,U0165,2022-06-21,131.4
T45668,U0165,2022-09-07,146.86
T28067,U0166,2022-07-09,68.77
T58382,U0166,2023-01-19,19.65
T92260,U0166,2022-10-01,11.45
T14123,U0166,2022-06-05,184.58
T66287,U0166,2022-12-16,95.23
T82961,U0166,2022-09-03,39.43
T58043,U0167,2022-04-29,20.07
T12350,U0167,2022-04-06,56.27
T42633,U0167,2022-03-08,18.09
T61544,U0167,2022-11-06,122.62
T51759,U0167,2022-05-12,76.65
T65698,U0167,2022-07-22,100.87
T23175,U0167,2022-04-11,21.88
T85540,U0167,2022-06-04,23.79
T34405,U0167,2022-07-02,4.24
T64018,U0167,2022-04-27,38.87
T30007,U0168,2023-03-26,129.49
T95151,U0168,2023-01-14,12.93
T55343,U0168,2023-04-08,36.06
T71875,U0168,2022-12-24,76.03
T57132,U0168,2022-12-24,83.11
T78760,U0168,2023-09-02,91.77
T11189,U0168,2023-04-29,18.18
T57540,U0168,2023-09-30,47.76
T90047,U0168,2023-04-08,96.02
T33909,U0168,2023-08-05,350.05
T16924,U0168,2023-01-13,130.06
T25458,U0168,2023-05-28,255.88
T31999,U0168,2022-12-20,143.64
T73812,U0169,2023-07-06,67.29
T50179,U0169,2023-02-19,75.22
T99744,U0169,2023-07-11,40.71
T18354,U0169,2023-03-06,73.25
T71992,U0170,2023-07-01,255.94
T45897,U0170,2023-03-23,69.79
T55050,U0170,2022-12-09,39.73
T81928,U0170,2023-09-19,133.61
T99290,U0170,2023-08-11,3.74
T90959,U0170,2022-12-15,64.39
T81895,U0170,2023-07-29,41.0
T39069,U0170,2023-07-31,253.24
T61750,U0170,2023-04-29,1.21
T85256,U0170,2023-07-25,80.48
T54070,U0170,2023-05-17,134.96
T77189,U0170,2022-12-21,66.36
T22702,U0171,2022-09-09,70.3
T37685,U0171,2022-11-28,146.42
T95911,U0171,2023-01-15,6.39
T12553,U0171,2022-07-21,85.99
T43847,U0171,2022-07-08,12.69
T75875,U0171,2022-06-20,3.71
T93130,U0171,2023-02-25,5.42
T54866,U0171,2022-05-30,179.68
T16806,U0171,2022-12-18,12.55
T73555,U0171,2023-01-11,4.62
T53677,U0171,2023-02-19,57.61
T41495,U0171,2022-07-25,185.79
T69353,U0172,2023-08-04,72.7
T21552,U0172,2023-08-01,33.49
T43160,U0172,2023-03-12,72.82
T84230,U0172,2023-10-05,188.51
T85468,U0172,2023-08-21,115.57
T45556,U0172,2023-04-07,34.26
T90729,U0172,2023-08-29,22.5
T53604,U0172,2023-03-16,30.82
T29407,U0172,2023-02-28,18.6
T93101,U0172,2023-01-17,10.05
T33244,U0172,2023-06-08,54.32
T65440,U0172,2023-06-13,12.02
T74950,U0172,2023-05-06,18.86
T43122,U0172,2023-06-30,79.26
T24317,U0172,2023-06-22,17.98
T88516,U0172,2023-07-24,6.6
T79465,U0172,2023-05-31,38.18
T42308,U0173,2022-11-21,10.49
T25522,U0173,2022-12-05,1.62
T60419,U0173,2023-02-25,331.55
T59437,U0173,2023-04-30,47.32
T70857,U0173,2023-05-05,92.44
T98641,U0174,2022-11-17,13.48
T56924,U0174,2023-04-21,87.16
T42211,U0174,2022-10-09,145.39
T41094,U0174,2023-02-02,52.16
T34442,U0175,2022-08-22,110.79
T72444,U0175,2023-02-02,51.48
T65350,U0175,2023-02-14,35.38
T80240,U0175,2023-02-11,98.21
T11964,U0175,2023-01-07,16.83
T91396,U0175,2023-04-22,46.68
T18698,U0175,2022-12-22,23.45
T96952,U0176,2022-11-09,2.12
T98089,U0176,2023-03-14,3.5
T37495,U0176,2023-05-23,59.03
T68709,U0176,2023-06-08,169.64
T41011,U0176,2023-06-08,216.49
T21561,U0176,2023-05-21,9.07
T67243,U0176,2023-03-14,77.3
T68996,U0176,2023-02-14,244.45
T73976,U0176,2023-03-07,49.1
T90023,U0176,2023-04-21,176.94
T28012,U0176,2023-06-26,14.35
T20482,U0176,2022-12-21,273.95
T79773,U0176,2023-01-26,139.2
T56276,U0176,2023-03-22,283.59
T42082,U0177,2022-07-02,48.98
T40487,U0177,2022-07-22,33.24
T82156,U0177,2022-07-19,36.31
T74817,U0177,2022-06-16,407.14
T93170,U0177,2022-11-02,102.94
T20153,U0177,2022-06-07,126.47
T79951,U0177,2022-07-15,375.58
T97429,U0177,2022-06-30,47.35
T50662,U0177,2022-08-18,161.87
T78428,U0177,2022-11-21,57.01
T39149,U0177,2022-08-14,203.66
T88764,U0177,2023-01-16,19.93
T36258,U0177,2022-07-18,295.05
T84637,U0177,2022-10-23,24.69
T53039,U0177,2022-09-25,39.49
T79958,U0177,2022-10-18,141.14
T67243,U0177,2023-01-21,50.05
T10796,U0177,2022-12-12,93.7
T15110,U0178,2022-11-23,16.46
T91749,U0178,2022-05-28,91.08
T55935,U0178,2022-10-17,109.28
T78743,U0178,2022-07-15,54.36
T95088,U0178,2022-08-24,120.76
T95860,U0178,2022-07-08,52.89
T95562,U0178,2022-12-20,70.25
T66417,U0178,2022-05-01,0.74
T89592,U0178,2022-10-14,117.67
T68766,U0178,2022-12-04,108.28
T90119,U0178,2023-01-28,3.92
T67611,U0178,2023-01-06,45.93
T14677,U0178,2022-10-21,386.48
T32540,U0178,2022-10-17,54.6
T71949,U0178,2023-01-01,69.7
T37583,U0179,2022-11-13,51.37
T98227,U0179,2023-02-26,69.87
T26100,U0179,2022-09-21,182.92
T17907,U0179,2023-03-08,105.22
T32887,U0179,2023-03-27,95.47
T20012,U0179,2022-12-17,19.32
T74958,U0179,2023-04-24,71.99
T32388,U0179,2022-12-27,125.66
T89050,U0179,2022-11-09,362.16
T25811,U0179,2023-03-09,22.49
T97250,U0179,2022-10-08,0.96
T18327,U0179,2023-02-27,7.83
T35180,U0179,2023-04-28,47.14
T24327,U0179,2022-11-17,171.78
T47686,U0179,2023-03-20,0.72
T50408,U0179,2023-01-23,61.01
T78813,U0179,2023-01-28,39.93
T40677,U0179,2022-09-10,5.39
T85910,U0179,2023-02-06,59.83
T74282,U0180,2023-01-26,148.94
T57341,U0180,2023-03-18,14.44
T86332,U0180,2023-04-01,63.06
T26245,U0180,2022-12-21,93.11
T21945,U0180,2023-05-09,55.92
T20643,U0180,2022-12-07,2.75
T44368,U0180,2022-12-14,153.02
T49495,U0180,2022-10-20,1.06
T30822,U0180,2023-04-21,143.5
T24002,U0180,2022-11-08,223.78
T27517,U0180,2023-06-12,56.71
T79995,U0180,2023-02-12,76.69
T68508,U0181,2023-09-21,15.41
T73483,U0181,2023-04-03,86.71
T32103,U0181,2023-09-17,33.21
T92760,U0181,2023-03-10,32.71
T50751,U0181,2023-08-05,51.91
T83160,U0181,2023-01-19,671.96
T37421,U0181,2023-03-31,5.65
T69535,U0181,2023-05-05,86.4
T49357,U0181,2023-03-19,8.62
T61742,U0181,2023-08-24,16.79
T21971,U0181,2023-06-29,57.9
T61111,U0181,2023-01-23,71.43
T65472,U0181,2023-06-03,29.95
T30532,U0181,2023-01-03,38.05
T58698,U0182,2023-01-21,116.58
T79587,U0182,2023-02-04,138.11
T47167,U0182,2022-10-16,23.97
T44434,U0182,2023-02-07,201.87
T13372,U0182,2023-04-22,312.0
T58586,U0182,2023-02-17,27.01
T42248,U0182,2022-11-16,214.23
T73071,U0182,2023-01-28,10.2
T53850,U0182,2022-09-01,5.73
T79146,U0182,2022-09-01,13.84
T84231,U0182,2023-04-23,5.95
T57811,U0182,2022-08-07,186.44
T82711,U0182,2023-04-30,6.09
T67248,U0182,2023-04-05,31.7
T55778,U0182,2022-09-22,10.95
T37977,U0183,2022-10-14,147.91
T77439,U0183,2022-07-17,18.69
T88066,U0183,2022-12-18,48.53
T88307,U0183,2023-02-13,42.61
T42938,U0183,2022-12-17,56.53
T77039,U0183,2022-06-07,152.23
T84538,U0183,2023-03-03,66.2
T87410,U0184,2023-06-20,27.22
T20466,U0184,2023-08-28,25.41
T13441,U0184,2023-06-17,70.22
T35299,U0184,2023-02-02,30.23
T57668,U0184,2023-04-15,0.91
T96432,U0185,2022-11-11,46.53
T79621,U0185,2022-07-15,9.7
T55298,U0185,2023-01-24,61.23
T80877,U0185,2022-07-06,50.17
T95172,U0185,2022-12-02,201.79
T91510,U0185,2022-09-08,27.97
T99769,U0185,2022-08-29,340.32
T42429,U0185,2023-02-27,317.34
T48882,U0185,2022-11-27,28.45
T67913,U0186,2023-01-31,31.03
T61436,U0186,2023-03-09,12.73
T44339,U0186,2023-02-27,26.18
T10859,U0186,2023-04-09,11.25
T22786,U0186,2023-03-11,172.46
T38706,U0186,2023-01-14,14.96
T24755,U0187,2023-05-11,409.48
T22069,U0187,2023-03-27,27.65
T93537,U0187,2023-02-21,114.34
T93452,U0187,2023-03-20,125.87
T15218,U0187,2023-02-23,93.48
T84887,U0187,2023-05-04,9.27
T91414,U0187,2023-04-02,112.97
T24798,U0187,2023-01-20,6.62
T69236,U0187,2023-02-23,90.67
T43146,U0188,2022-10-09,54.02
T87941,U0188,2023-05-24,37.06
T19696,U0188,2022-11-12,277.78
T42793,U0188,2023-02-20,113.06
T48553,U0189,2022-09-26,78.7
T15226,U0189,2022-12-18,13.43
T21940,U0189,2022-11-17,34.21
T36135,U0189,2022-07-02,27.28
T39268,U0189,2023-03-21,24.02
T67435,U0190,2023-01-10,309.37
T61758,U0190,2022-12-27,161.01
T55648,U0190,2023-01-02,27.66
T72778,U0190,2023-03-09,7.05
T24237,U0190,2022-06-29,38.11
T97182,U0190,2022-06-09,31.03
T59860,U0190,2022-11-04,70.51
T85564,U0191,2023-04-05,25.6
T88579,U0191,2023-04-19,19.36
T52170,U0191,2023-08-04,201.17
T69454,U0191,2023-08-15,58.73
T28801,U0191,2023-07-05,14.74
T90515,U0191,2023-07-14,198.2
T11852,U0191,2023-07-31,169.33
T19269,U0191,2023-07-22,412.93
T59591,U0191,2023-01-31,240.51
T40203,U0191,2023-05-14,190.91
T68721,U0192,2022-12-11,79.16
T17633,U0192,2023-03-08,125.34
T30574,U0192,2022-06-26,58.81
T98083,U0192,2022-10-11,2.75
T24773,U0192,2022-08-09,59.65
T82019,U0192,2022-07-23,35.16
T27153,U0192,2022-10-19,265.43
T70731,U0192,2022-12-03,13.31
T53745,U0192,2022-07-18,105.69
T72465,U0192,2023-02-27,5.42
T90692,U0192,2022-06-18,59.09
T46443,U0192,2023-01-17,80.74
T51583,U0192,2022-06-24,35.38
T72093,U0192,2022-10-08,60.71
T43927,U0192,2022-12-14,17.86
T56620,U0193,2022-06-19,101.88
T20346,U0193,2022-09-23,8.5
T91355,U0193,2022-08-18,57.1
T16921,U0193,2022-11-10,34.62
T74525,U0193,2022-07-08,78.84
T37934,U0193,2022-12-18,14.32
T30207,U0193,2022-06-21,117.65
T17215,U0193,2022-09-22,158.48
T63223,U0193,2022-05-29,17.84
T15677,U0193,2022-06-01,11.02
T92277,U0193,2023-01-24,15.73
T81394,U0193,2023-01-13,209.66
T58751,U0193,2022-08-02,75.12
T52341,U0193,2022-12-05,62.97
T93713,U0193,2022-08-21,11.28
T15874,U0193,2023-01-09,104.86
T67911,U0194,2023-01-20,48.89
T47082,U0194,2023-06-01,172.12
T35318,U0194,2023-03-02,348.97
T18330,U0194,2022-12-31,60.5
T69142,U0194,2022-09-01,70.72
T23143,U0194,2022-10-11,84.9
T79896,U0194,2022-10-17,269.34
T69720,U0194,2023-02-28,195.34
T90694,U0194,2022-10-02,18.71
T87678,U0195,2023-03-20,366.67
T44541,U0195,2022-07-06,371.33
T10742,U0195,2022-09-05,6.75
T82442,U0195,2022-08-01,172.51
T61726,U0195,2022-07-14,103.93
T97263,U0195,2022-10-08,104.23
T66332,U0195,2023-01-22,13.74
T16098,U0195,2022-07-24,105.04
T97099,U0195,2022-08-11,404.46
T20138,U0196,2022-07-20,37.35
T16373,U0196,2022-11-04,74.51
T74882,U0196,2022-06-17,6.83
T55869,U0196,2022-11-23,359.61
T33140,U0196,2022-08-31,44.64
T40427,U0196,2022-07-05,64.98
T75859,U0196,2023-01-17,43.89
T71035,U0196,2023-01-10,114.73
T24216,U0196,2022-11-01,108.54
T71542,U0196,2022-12-13,125.64
T27375,U0196,2022-11-02,31.22
T21558,U0196,2022-05-07,37.93
T33564,U0196,2022-08-19,13.38
T30601,U0197,2023-08-02,21.38
T47470,U0197,2023-04-11,10.75
T27587,U0197,2023-08-04,242.05
T66028,U0197,2023-01-04,171.76
T93456,U0197,2022-12-01,142.73
T19895,U0197,2023-06-14,5.0
T49792,U0197,2023-07-11,185.62
T10401,U0197,2023-04-16,57.63
T45861,U0197,2023-04-22,41.92
T28944,U0197,2023-05-03,79.07
T76738,U0197,2023-02-16,9.58
T60101,U0197,2023-05-23,141.32
T78657,U0197,2023-05-11,87.33
T27658,U0197,2023-06-23,20.65
T25436,U0197,2023-08-09,20.85
T24331,U0197,2023-02-23,20.36
T69086,U0197,2023-03-15,5.87
T40946,U0197,2023-06-05,88.62
T86239,U0198,2022-05-29,339.8
T46816,U0198,2022-06-07,58.11
T85576,U0198,2022-08-10,30.16
T37662,U0198,2022-08-03,182.26
T29578,U0198,2022-03-11,125.74
T47945,U0198,2022-10-08,116.14
T35256,U0198,2022-05-09,223.6
T25849,U0198,2022-11-01,116.93
T38130,U0198,2022-05-27,33.38
T14471,U0198,2022-09-29,118.37
T49219,U0199,2022-10-24,98.98
T54949,U0199,2022-12-11,20.35
T58931,U0199,2023-02-05,11.17
T33852,U0199,2022-12-25,167.59
T72693,U0200,2022-12-18,68.76
T42548,U0200,2022-12-31,300.19
T80279,U0200,2023-01-16,35.66
T49151,U0200,2023-01-21,1.94
T98522,U0200,2022-10-28,56.56
T10338,U0200,2023-05-18,3.36
T43409,U0200,2023-03-25,307.77
T78325,U0200,2023-08-15,23.56
T31482,U0201,2022-06-12,69.44
T21203,U0201,2022-11-29,242.8
T54483,U0201,2022-05-21,15.85
T35193,U0201,2022-06-01,103.83
T10579,U0201,2022-05-21,26.51
T52646,U0202,2023-01-11,10.92
T82931,U0202,2022-12-20,106.88
T63083,U0202,2023-01-07,237.5
T15524,U0202,2022-10-25,18.48
T44879,U0202,2022-11-19,345.23
T86904,U0202,2022-08-08,60.31
T47797,U0202,2022-06-22,291.35
T10134,U0202,2022-06-29,112.95
T16003,U0202,2022-07-27,35.89
T66414,U0202,2022-10-10,20.86
T84197,U0202,2022-11-16,36.2
T30526,U0202,2022-05-24,9.76
T20031,U0202,2022-12-30,15.53
T24448,U0202,2022-11-05,11.06
T18162,U0202,2022-04-22,54.98
T57363,U0202,2022-06-03,158.76
T14227,U0202,2022-05-11,15.24
T53056,U0202,2022-09-23,13.96
T49624,U0203,2022-08-14,1.78
T33863,U0203,2022-10-25,10.84
T20862,U0203,2022-10-08,18.9
T22893,U0203,2022-07-04,56.38
T45788,U0203,2023-02-13,71.44
T28768,U0203,2022-10-24,15.15
T36803,U0203,2022-10-25,55.3
T12465,U0203,2022-10-13,41.82
T72959,U0203,2022-05-19,20.26
T72210,U0203,2022-07-02,0.69
T54557,U0203,2022-05-18,62.93
T36520,U0203,2022-08-05,115.73
T76828,U0203,2022-08-08,25.65
